epoch,Long_lifetime_loss,Long_lifetime_mae,Ratio_loss,Ratio_mae,Short_lifetime_loss,Short_lifetime_mae,loss,val_Long_lifetime_loss,val_Long_lifetime_mae,val_Ratio_loss,val_Ratio_mae,val_Short_lifetime_loss,val_Short_lifetime_mae,val_loss
106,0.002260323613882065,0.02153775282204151,0.0016907703829929233,0.019604846835136414,0.0023233850952237844,0.02253301627933979,0.006274478975683451,0.0039009207393974066,0.029732825234532356,0.002590238582342863,0.024404989555478096,0.002696829382330179,0.026897212490439415,0.009187988005578518
107,0.0022037355229258537,0.02128053456544876,0.0016675738152116537,0.019451851025223732,0.0022918209433555603,0.02235480397939682,0.006163130048662424,0.003897820832207799,0.029228467494249344,0.0023954957723617554,0.023497989401221275,0.0026826797984540462,0.0245429165661335,0.008975996635854244
108,0.002232818165794015,0.02143590897321701,0.0016232525231316686,0.019257938489317894,0.0023097419179975986,0.022449485957622528,0.006165811326354742,0.003764400025829673,0.0286883395165205,0.0023794593289494514,0.023335283622145653,0.0027777745854109526,0.024896759539842606,0.008921634405851364
109,0.0021872916258871555,0.02123209834098816,0.001617868896573782,0.01917405240237713,0.0022798399440944195,0.022312786430120468,0.006085000932216644,0.003763043787330389,0.028805578127503395,0.0024031063076108694,0.02351345121860504,0.0026467074640095234,0.02426181174814701,0.008812857791781425
110,0.0021966148633509874,0.021226124837994576,0.0015760499518364668,0.018934816122055054,0.002276358660310507,0.022286536172032356,0.006049023475497961,0.00375022878870368,0.028598032891750336,0.002304482739418745,0.023150218650698662,0.0026309031527489424,0.024149641394615173,0.008685614913702011
111,0.0022020498290657997,0.021274089813232422,0.0016491368878632784,0.01928464137017727,0.0022662628907710314,0.022191541269421577,0.006117450073361397,0.003798192832618952,0.0290068369358778,0.0024745443370193243,0.024005558341741562,0.002627216512337327,0.024129433557391167,0.00889995414763689
112,0.00212421384640038,0.020829182118177414,0.0016107578994706273,0.018979370594024658,0.002244681818410754,0.022078806534409523,0.0059796529822051525,0.0036002646666020155,0.02790253236889839,0.0022058868780732155,0.022491170093417168,0.002555829007178545,0.023796234279870987,0.008361981250345707
113,0.0021909663919359446,0.021121572703123093,0.0015600355109199882,0.018875189125537872,0.0022517277393490076,0.022133605554699898,0.006002729758620262,0.003806761698797345,0.029296142980456352,0.002442800672724843,0.02383396588265896,0.0026123023126274347,0.024007722735404968,0.008861864916980267
114,0.0021947750356048346,0.02114524133503437,0.0015614146832376719,0.018886465579271317,0.002264724811539054,0.02216787450015545,0.006020914297550917,0.0037414967082440853,0.028598599135875702,0.002370670437812805,0.023467514663934708,0.0025942265056073666,0.023987317457795143,0.008706392720341682
115,0.0021312213502824306,0.020922861993312836,0.0015027826884761453,0.018471725285053253,0.00223606382496655,0.021980490535497665,0.005870067980140448,0.003625153796747327,0.028166580945253372,0.002277750289067626,0.02296581119298935,0.002597782062366605,0.024025918915867805,0.00850068498402834
116,0.002140345750376582,0.02090343087911606,0.0015514862025156617,0.018801137804985046,0.0022136394400149584,0.02188636176288128,0.005905471742153168,0.003515944117680192,0.02801678515970707,0.002168230712413788,0.022225920110940933,0.002517466200515628,0.023455530405044556,0.008201641030609608
117,0.0020732630509883165,0.020573295652866364,0.0015383788850158453,0.018757551908493042,0.002216941211372614,0.021896691992878914,0.005828583147376776,0.003503157990053296,0.027631357312202454,0.002285472583025694,0.022999931126832962,0.0025146291591227055,0.02355615794658661,0.008303259499371052
118,0.002054558601230383,0.020447423681616783,0.0015198929468169808,0.018613487482070923,0.002190619008615613,0.02178625948727131,0.005765070673078299,0.0034457657020539045,0.027161065489053726,0.0021699019707739353,0.022350933402776718,0.0024902557488530874,0.023398496210575104,0.008105923421680927
119,0.0021049948409199715,0.02070155180990696,0.0014536716043949127,0.018183914944529533,0.0021881943102926016,0.021749675273895264,0.005746860522776842,0.0032890732400119305,0.026781152933835983,0.0020177136175334454,0.021439969539642334,0.002494205953553319,0.023420032113790512,0.007800993509590626
120,0.002099250443279743,0.020612606778740883,0.001531641581095755,0.01857614889740944,0.0021888476330786943,0.02175125479698181,0.005819739308208227,0.00340203451924026,0.027136942371726036,0.002108925022184849,0.022027796134352684,0.002492517000064254,0.023481028154492378,0.008003476075828075
121,0.0020141720306128263,0.02021319977939129,0.0014227419160306454,0.017989661544561386,0.0021538524888455868,0.021550260484218597,0.005590766668319702,0.00333736022002995,0.026496222242712975,0.002077674027532339,0.021857919171452522,0.0024486614856868982,0.02317959815263748,0.007863695733249187
122,0.0020671512465924025,0.020475560799241066,0.0014822062803432345,0.018361849710345268,0.002191502135246992,0.0217449814081192,0.00574085908010602,0.0035579700488597155,0.027698958292603493,0.0021207386162132025,0.022212177515029907,0.0025240019895136356,0.023675041273236275,0.008202711120247841
123,0.0020407375413924456,0.02043013460934162,0.001485074171796441,0.01837320625782013,0.002167397877201438,0.02159721404314041,0.005693209823220968,0.0033712596632540226,0.02663799375295639,0.0021568748634308577,0.022476086392998695,0.002451249398291111,0.023250777274370193,0.007979383692145348
124,0.0020539446268230677,0.02037595584988594,0.001423026667907834,0.017983930185437202,0.0021575314458459616,0.021547414362430573,0.00563450250774622,0.003304417710751295,0.026964014396071434,0.002158897463232279,0.022253073751926422,0.002446528756991029,0.023100825026631355,0.007909844629466534
125,0.0020292329136282206,0.020283522084355354,0.0014406217960640788,0.01806153543293476,0.0021342099644243717,0.021418273448944092,0.005604064557701349,0.003434625454246998,0.027382275089621544,0.0020826596301048994,0.02204473316669464,0.0024806857109069824,0.0233442559838295,0.007997971028089523
126,0.0019955665338784456,0.020120711997151375,0.0014934634091332555,0.018343906849622726,0.0021442414727061987,0.0214538611471653,0.005633271764963865,0.0033215803559869528,0.026227105408906937,0.0019343473250046372,0.02108651027083397,0.0023917595390230417,0.022899894043803215,0.0076476880349218845
127,0.0020093859639018774,0.020159581676125526,0.0013900157064199448,0.01776532456278801,0.00212359381839633,0.021340735256671906,0.005522995255887508,0.0033337711356580257,0.02660185657441616,0.0018562524346634746,0.020509298890829086,0.0024196624290198088,0.02306033857166767,0.0076096863485872746
128,0.002011536154896021,0.020168844610452652,0.0014516257215291262,0.018086930736899376,0.0021420870907604694,0.021469376981258392,0.00560524920001626,0.0031433093827217817,0.02612133137881756,0.002019086852669716,0.021529074758291245,0.0023923697881400585,0.022754020988941193,0.007554765325039625
129,0.001971800345927477,0.019959179684519768,0.0014065795112401247,0.017877278849482536,0.0021384204737842083,0.02144869789481163,0.005516799632459879,0.0031426185742020607,0.025316286832094193,0.0018593685235828161,0.020722733810544014,0.0023819818161427975,0.02279065176844597,0.007383969612419605
130,0.001957840286195278,0.019917547702789307,0.0014044813578948379,0.017882119864225388,0.002112755086272955,0.021285559982061386,0.00547507731243968,0.0030450557824224234,0.02512463741004467,0.0018773197662085295,0.020768897607922554,0.0023516197688877583,0.0226704441010952,0.007273995783179998
131,0.002022361848503351,0.020289750769734383,0.0013977723428979516,0.01785314455628395,0.0021197686437517405,0.02132369764149189,0.005539903417229652,0.0031304636504501104,0.025816380977630615,0.0019041004125028849,0.020972296595573425,0.0024145732168108225,0.022898519411683083,0.007449137046933174
132,0.0019535613246262074,0.019821511581540108,0.0013525697868317366,0.017552325502038002,0.0021132074762135744,0.021298030391335487,0.005419339053332806,0.0030379986856132746,0.025288637727499008,0.001955329906195402,0.021215377375483513,0.0023730287794023752,0.02266676537692547,0.007366357371211052
133,0.0019360005389899015,0.01976989209651947,0.001384733710438013,0.017643149942159653,0.0020701014436781406,0.02102646976709366,0.005390835925936699,0.0027997184079140425,0.02391297183930874,0.0017781301867216825,0.020220903679728508,0.0023373388685286045,0.022550160065293312,0.006915187928825617
134,0.0019390153465792537,0.01975902169942856,0.0013830215902999043,0.017738554626703262,0.0020844258833676577,0.02109638974070549,0.005406462121754885,0.0030470083002001047,0.0253005288541317,0.0017721328185871243,0.020162096247076988,0.00237027695402503,0.022691337391734123,0.007189418189227581
135,0.0019367432687431574,0.0197642482817173,0.0013917908072471619,0.01775316894054413,0.0020983698777854443,0.021190816536545753,0.005426904186606407,0.0028991366270929575,0.024463916197419167,0.001703670364804566,0.019765488803386688,0.002335150958970189,0.022501887753605843,0.006937958300113678
136,0.0019090434070676565,0.019628118723630905,0.0013433784479275346,0.017528045922517776,0.0020549187902361155,0.020918790251016617,0.005307340528815985,0.002956958254799247,0.024582240730524063,0.0017196531407535076,0.01981925405561924,0.002297511789947748,0.022298764437437057,0.006974122952669859
137,0.0018705808324739337,0.019397370517253876,0.001310582971200347,0.01724240370094776,0.002054391195997596,0.020924031734466553,0.005235554650425911,0.0029245843179523945,0.02443193458020687,0.0017512983176857233,0.020097516477108,0.002270447788760066,0.02219303697347641,0.006946330424398184
138,0.0019127462292090058,0.01960708200931549,0.0013363241450861096,0.017449911683797836,0.0020452477037906647,0.02087843045592308,0.005294317379593849,0.0028902622871100903,0.024218272417783737,0.001599131734110415,0.01900545135140419,0.002255102852359414,0.02206546999514103,0.0067444960586726665
139,0.001896400353871286,0.019536016508936882,0.0012836026726290584,0.01711762137711048,0.0020511681213974953,0.02090420387685299,0.005231171380728483,0.0027997493743896484,0.024058885872364044,0.0016611528117209673,0.019406676292419434,0.002287080977112055,0.022210346534848213,0.006747982930392027
140,0.0018628985853865743,0.019404858350753784,0.0013402330223470926,0.017491072416305542,0.002053753240033984,0.020904913544654846,0.0052568851970136166,0.0030539571307599545,0.024752367287874222,0.001702813315205276,0.019694073125720024,0.0022906665690243244,0.02236434817314148,0.007047437131404877
141,0.00192544749006629,0.019670873880386353,0.0013809235533699393,0.017739973962306976,0.002073044190183282,0.021037399768829346,0.005379415582865477,0.0028889679815620184,0.02451353520154953,0.0017044994747266173,0.01974393241107464,0.0022674754727631807,0.022113457322120667,0.006860943045467138
142,0.001901964540593326,0.019533729180693626,0.0012758540688082576,0.017077839002013206,0.002020734827965498,0.020739883184432983,0.005198553204536438,0.0028164980467408895,0.02398364059627056,0.0017098861280828714,0.01964161917567253,0.002238942077383399,0.021982602775096893,0.006765326950699091
143,0.0018203593790531158,0.019101779907941818,0.0012794167269021273,0.016978995874524117,0.00202332716435194,0.020740186795592308,0.00512310303747654,0.0027131917886435986,0.023393705487251282,0.0016356277046725154,0.019369855523109436,0.002232980215921998,0.02189791202545166,0.006581799127161503
144,0.001864955062046647,0.01932348869740963,0.0013222995912656188,0.017306560650467873,0.0020231171511113644,0.020734041929244995,0.005210371688008308,0.0027552531100809574,0.023658083751797676,0.001605136669240892,0.019120587036013603,0.002234816085547209,0.021953411400318146,0.006595206446945667
145,0.0018420398700982332,0.019164759665727615,0.0012815092923119664,0.017076438292860985,0.0020343761425465345,0.020812271162867546,0.0051579256542027,0.002677235286682844,0.023451196029782295,0.0016429225215688348,0.019313503056764603,0.0022223135456442833,0.021799298003315926,0.006542472168803215
146,0.0018108717631548643,0.01905600167810917,0.001244729501195252,0.0168412197381258,0.0020021824166178703,0.020612556487321854,0.005057783331722021,0.0027923088055104017,0.02383832074701786,0.0015731180319562554,0.01889524981379509,0.002231668448075652,0.021971845999360085,0.0065970947034657
147,0.0018338911468163133,0.019134027883410454,0.0012753300834447145,0.01703723706305027,0.001995582366362214,0.020544525235891342,0.005104803945869207,0.002716638147830963,0.02351837418973446,0.0016303759766742587,0.019361797720193863,0.00224694749340415,0.021957088261842728,0.006593961734324694
148,0.0018615691224113107,0.019313475117087364,0.0012667080154642463,0.016959287226200104,0.002033791271969676,0.02078196592628956,0.005162068177014589,0.0027290356811136007,0.023683661594986916,0.001669888966716826,0.019637271761894226,0.0022534478921443224,0.02192564122378826,0.006652372423559427
149,0.001861348282545805,0.019223853945732117,0.0012983563356101513,0.017103096470236778,0.002029415685683489,0.020786099135875702,0.005189120303839445,0.002832031575962901,0.023733722046017647,0.001575638190843165,0.019001832231879234,0.0022248243913054466,0.021847529336810112,0.0066324942745268345
150,0.0017990131163969636,0.01893732137978077,0.0012519776355475187,0.016857940703630447,0.001983189256861806,0.020497873425483704,0.005034180358052254,0.002739676972851157,0.02377842552959919,0.001628289232030511,0.019373256713151932,0.0022399835288524628,0.021891307085752487,0.006607949733734131
151,0.0018001097487285733,0.01896364614367485,0.0012475047260522842,0.01685965247452259,0.001993912970647216,0.020515576004981995,0.005041527096182108,0.0027865294832736254,0.02404443919658661,0.0016554194735363126,0.01944364234805107,0.0022774958051741123,0.022120246663689613,0.006719444412738085
152,0.0017932477639988065,0.01895364187657833,0.0012072495883330703,0.016582105308771133,0.001987819094210863,0.02050010859966278,0.0049883159808814526,0.0030108292121440172,0.025000791996717453,0.0016511536668986082,0.01937859132885933,0.0022310656495392323,0.02197895012795925,0.006893048528581858
153,0.0017713474808260798,0.018825503066182137,0.0013276126701384783,0.017253756523132324,0.001980538247153163,0.020435893908143044,0.005079498048871756,0.002876786282286048,0.024126144126057625,0.0016182304825633764,0.019200298935174942,0.0022206201683729887,0.021891649812459946,0.006715637166053057
154,0.001811692607589066,0.019073184579610825,0.0012330684112384915,0.016734421253204346,0.0019993919413536787,0.020580263808369637,0.005044152960181236,0.002819495741277933,0.02405962347984314,0.001695300918072462,0.01974071003496647,0.0022517952602356672,0.022049739956855774,0.006766591686755419
155,0.0017693823901936412,0.018740296363830566,0.0011976542882621288,0.016484346240758896,0.0019629369489848614,0.020344030112028122,0.0049299742095172405,0.002700299955904484,0.023626651614904404,0.001547476858831942,0.018761921674013138,0.0022296414244920015,0.021844955161213875,0.006477418355643749
156,0.0017671528039500117,0.018762975931167603,0.0011877212673425674,0.016441840678453445,0.00195946148596704,0.020326577126979828,0.004914335906505585,0.0026499435771256685,0.023229368031024933,0.0016431553522124887,0.01949416659772396,0.002197751309722662,0.021717794239521027,0.006490850821137428
157,0.001780203776434064,0.01877698302268982,0.0011986632598564029,0.016499251127243042,0.0019672473426908255,0.020359747111797333,0.004946114495396614,0.0025777381379157305,0.02240990847349167,0.0014685323694720864,0.018316790461540222,0.002165545942261815,0.021543946117162704,0.0062118167988955975
158,0.001846039667725563,0.019171712920069695,0.0012002416187897325,0.016521112993359566,0.0019836085848510265,0.020450865849852562,0.005029889754951,0.002659871708601713,0.023000303655862808,0.001395387458615005,0.017722930759191513,0.0021496654953807592,0.021454188972711563,0.006204925011843443
159,0.001762534724548459,0.018711457028985023,0.0011906865984201431,0.016439367085695267,0.0019740185234695673,0.02040201425552368,0.0049272398464381695,0.0025718165561556816,0.022578876465559006,0.0014367515686899424,0.01803291216492653,0.0021696952171623707,0.021577920764684677,0.006178262643516064
160,0.0017334328731521964,0.018555903807282448,0.0011882811086252332,0.01643751561641693,0.001956007909029722,0.020282110199332237,0.004877722356468439,0.0024580920580774546,0.022127019241452217,0.0013995158951729536,0.01788152940571308,0.00215855217538774,0.021490607410669327,0.006016159895807505
161,0.0017261485336348414,0.01845831610262394,0.0012481545563787222,0.016706954687833786,0.0019259614637121558,0.02011546865105629,0.0049002645537257195,0.002422153018414974,0.02167936973273754,0.0013608959270641208,0.017542194575071335,0.0020908964797854424,0.021074669435620308,0.005873945541679859
162,0.0017378457123413682,0.01851237751543522,0.0011384027311578393,0.016088055446743965,0.0019316037651151419,0.020136287435889244,0.004807851742953062,0.002475119661539793,0.02222251147031784,0.001369236153550446,0.017554834485054016,0.0021261831279844046,0.021266255527734756,0.0059705390594899654
163,0.0017208911012858152,0.018425485119223595,0.0011665386846289039,0.01631814055144787,0.0019322760635986924,0.02018420398235321,0.004819706082344055,0.002314031822606921,0.021428430452942848,0.0013664333382621408,0.017519036307930946,0.0021016194950789213,0.02115509659051895,0.0057820845395326614
164,0.0017389298882335424,0.01850096695125103,0.0011376950424164534,0.01607721671462059,0.0019313737284392118,0.020109670236706734,0.004807998891919851,0.002433584537357092,0.02214723452925682,0.0014062137342989445,0.017794156447052956,0.0021029433701187372,0.021118389442563057,0.00594274140894413
165,0.001732340664602816,0.018452223390340805,0.001144707202911377,0.01615169085562229,0.001920898910611868,0.020067524164915085,0.0047979471273720264,0.0024643996730446815,0.02236964926123619,0.0015548482770100236,0.018826650455594063,0.0021200713235884905,0.021208984777331352,0.006139320321381092
166,0.0016822089673951268,0.018273618072271347,0.0011596723925322294,0.016186103224754333,0.001906985999085009,0.020013563334941864,0.004748867359012365,0.0024069994688034058,0.02165287919342518,0.0013961511431261897,0.017757156863808632,0.002098818076774478,0.02107071690261364,0.005901968572288752
167,0.0017045250860974193,0.018375154584646225,0.0011462358525022864,0.016145998612046242,0.0019198033260181546,0.020062807947397232,0.004770563915371895,0.002346061635762453,0.021620256826281548,0.0014127852628007531,0.01780146174132824,0.0020893693435937166,0.02102973870933056,0.005848215892910957
168,0.0017147077014669776,0.018417999148368835,0.0011714795837178826,0.016244035214185715,0.001913981162942946,0.020014803856611252,0.004800168797373772,0.0022485109511762857,0.02124868519604206,0.0013638484524562955,0.017587874084711075,0.0021024581510573626,0.021039072424173355,0.005714817903935909
169,0.0017048929585143924,0.018377745524048805,0.0011648691724985838,0.016281142830848694,0.0019132436718791723,0.02002445049583912,0.004783006384968758,0.0022850444074720144,0.021455535665154457,0.0013799065491184592,0.017727622762322426,0.0021009743213653564,0.021063977852463722,0.005765925161540508
170,0.0016771655064076185,0.018156077712774277,0.0011387342819944024,0.01610715314745903,0.001904195873066783,0.019971391186118126,0.004720095079392195,0.0022887324448674917,0.021131590008735657,0.001349828438833356,0.017461616545915604,0.002086603082716465,0.021006044000387192,0.0057251644320786
171,0.0016920038033276796,0.01826442964375019,0.0011473491322249174,0.016097618266940117,0.0019005783833563328,0.019947508350014687,0.00473993131890893,0.0021690765861421824,0.0206327885389328,0.0013092062436044216,0.01711590774357319,0.002084252191707492,0.020943712443113327,0.005562535021454096
172,0.0016613135812804103,0.018070653080940247,0.0010899455519393086,0.01574576646089554,0.0018841243581846356,0.019828960299491882,0.00463538384065032,0.002273531863465905,0.020870808511972427,0.0013773423852398992,0.01779821142554283,0.002082818653434515,0.021058138459920883,0.005733693018555641
173,0.0016721553402021527,0.018101654946804047,0.0011385425459593534,0.01610395312309265,0.0018865526653826237,0.01985769160091877,0.004697250667959452,0.0021742857061326504,0.020417097955942154,0.0012769942404702306,0.01697210595011711,0.0020584759768098593,0.020805109292268753,0.005509756039828062
174,0.0016757916891947389,0.01815859228372574,0.0011033102637156844,0.01576331816613674,0.001885683974251151,0.019856074824929237,0.004664786159992218,0.0021796643268316984,0.02066338248550892,0.0013848845846951008,0.017845850437879562,0.002040156628936529,0.020712420344352722,0.005604705773293972
175,0.0016750762006267905,0.018184928223490715,0.0011250723619014025,0.016023188829421997,0.0018784168642014265,0.01981266587972641,0.004678565077483654,0.0021827248856425285,0.020791659131646156,0.0013389227678999305,0.01734044961631298,0.0020490812603384256,0.020751966163516045,0.005570728797465563
176,0.0016391980461776257,0.01798326149582863,0.0010915602324530482,0.01576846092939377,0.001869184779934585,0.019719503819942474,0.004599942825734615,0.0022114610765129328,0.020542476326227188,0.0013189315795898438,0.017393091693520546,0.002047477290034294,0.020792556926608086,0.005577869713306427
177,0.0016876262379810214,0.01816662959754467,0.0010695707751438022,0.015605643391609192,0.0018891984364017844,0.019868845120072365,0.0046463957987725735,0.0022147728595882654,0.020474160090088844,0.0012542865006253123,0.01684727892279625,0.0020336261950433254,0.02077069692313671,0.005502685904502869
178,0.0016240550903603435,0.01790163293480873,0.0011500812834128737,0.016107935458421707,0.001872945693321526,0.0197689738124609,0.004647082183510065,0.0023322056513279676,0.021242335438728333,0.0013066391693428159,0.0172413382679224,0.002082857070490718,0.020970305427908897,0.005721702240407467
179,0.001644226023927331,0.017930366098880768,0.001093637547455728,0.01577007956802845,0.0018615128938108683,0.019710009917616844,0.004599376581609249,0.0022702845744788647,0.021100115031003952,0.0013587282737717032,0.017564963549375534,0.0020474838092923164,0.020749978721141815,0.005676496308296919
180,0.001637024455703795,0.017946619540452957,0.0011010029120370746,0.01581696979701519,0.001868557184934616,0.019721195101737976,0.004606584087014198,0.00225814338773489,0.02108079381287098,0.0013091533910483122,0.01717887632548809,0.002045749220997095,0.02072298154234886,0.005613045766949654
181,0.001621335162781179,0.017843587324023247,0.0010806173086166382,0.01563439704477787,0.001854306785389781,0.01963505893945694,0.004556259140372276,0.002291759941726923,0.021390177309513092,0.0013522737426683307,0.01744447648525238,0.002051384188234806,0.020738283172249794,0.005695417523384094
182,0.0016201830003410578,0.01782873459160328,0.0010970864677801728,0.01576278917491436,0.0018518749857321382,0.019648147746920586,0.004569144453853369,0.0023673255927860737,0.021395811811089516,0.0014080579858273268,0.018043557181954384,0.0020440728403627872,0.020778348669409752,0.005819456186145544
183,0.0016298198606818914,0.017921628430485725,0.0010529241990298033,0.015496484935283661,0.0018608028767630458,0.01968425326049328,0.004543547052890062,0.002288991119712591,0.02091972716152668,0.0012870088685303926,0.017113542184233665,0.002000716980546713,0.02047654427587986,0.00557671720162034
184,0.0016522043151780963,0.017985347658395767,0.0010539862560108304,0.015489219687879086,0.001858062227256596,0.019672784954309464,0.004564253147691488,0.0022910714615136385,0.0210037250071764,0.0012481982121244073,0.016718408092856407,0.0020129552576690912,0.020508483052253723,0.005552224814891815
185,0.0016319224378094077,0.01791439577937126,0.0011179919820278883,0.015895403921604156,0.001870505278930068,0.01972941868007183,0.004620419815182686,0.002185381017625332,0.020482253283262253,0.0012287236750125885,0.016662433743476868,0.002004889538511634,0.020483998581767082,0.005418994463980198
186,0.0016406362410634756,0.018058791756629944,0.0011169849894940853,0.015909304842352867,0.0018859722185879946,0.01985209807753563,0.0046435934491455555,0.0022114759776741266,0.02064385451376438,0.0012393355136737227,0.016647521406412125,0.0020100593101233244,0.020525407046079636,0.005460870917886496
187,0.001628133119083941,0.01781066134572029,0.0010760243749246001,0.015651589259505272,0.0018515611300244927,0.019597265869379044,0.004555718507617712,0.00214328127913177,0.020366709679365158,0.001299288240261376,0.01707889325916767,0.0020185953471809626,0.02056237868964672,0.005461164750158787
188,0.0016366037307307124,0.017940964549779892,0.0010911071440204978,0.015781555324792862,0.0018607840174809098,0.019696660339832306,0.0045884945429861546,0.0022125542163848877,0.020771298557519913,0.0012915813131257892,0.0170609001070261,0.002032441319897771,0.020635195076465607,0.005536577198654413
189,0.0015764704439789057,0.017550170421600342,0.0010325242765247822,0.015319131314754486,0.0018276412738487124,0.01946590654551983,0.0044366358779370785,0.002119183773174882,0.020156707614660263,0.0012315154308453202,0.016730772331357002,0.001992392586544156,0.020436033606529236,0.005343092139810324
190,0.0016118462663143873,0.017769670113921165,0.0010321129811927676,0.015307459980249405,0.001841804594732821,0.019545121118426323,0.00448576407507062,0.00204615481197834,0.01958608813583851,0.0011937610106542706,0.016407014802098274,0.0019660377874970436,0.020223036408424377,0.005205953493714333
191,0.0016540386714041233,0.018005523830652237,0.001070684869773686,0.015622353181242943,0.00184662698302418,0.01958659291267395,0.0045713502913713455,0.002117213560268283,0.020316027104854584,0.0012409742921590805,0.016766009852290154,0.0020274186972528696,0.020592782646417618,0.005385606549680233
192,0.0016012133564800024,0.01770607940852642,0.001021212781779468,0.015239035710692406,0.0018238816410303116,0.019452884793281555,0.00444630766287446,0.0021290769800543785,0.020428063347935677,0.0013056009775027633,0.017312243580818176,0.0020304417703300714,0.020587729290127754,0.005465119611471891
193,0.0015673459274694324,0.017497790977358818,0.0009996851440519094,0.015102570876479149,0.0018235291354358196,0.019446292892098427,0.00439056009054184,0.002216431312263012,0.020665451884269714,0.0012640586355701089,0.01695716194808483,0.002002755180001259,0.020444044843316078,0.005483245011419058
194,0.0015493822284042835,0.01742897368967533,0.0010420153848826885,0.015369593165814877,0.001821910496801138,0.01939474418759346,0.00441330811008811,0.002121950965374708,0.020335108041763306,0.0012339706299826503,0.016621505841612816,0.002010201569646597,0.020471183583140373,0.00536612281575799
195,0.0015832228818908334,0.0176257211714983,0.001058545196428895,0.015485340729355812,0.001824848586693406,0.019429709762334824,0.004466616548597813,0.002192470245063305,0.020504729822278023,0.001232764101587236,0.016735732555389404,0.0019878356251865625,0.020334677770733833,0.005413069389760494
196,0.001580919255502522,0.01762743666768074,0.0010291836224496365,0.015284981578588486,0.0018149034585803747,0.019352011382579803,0.004425005987286568,0.0020843169186264277,0.020152008160948753,0.0012479106662794948,0.016809064894914627,0.001963944174349308,0.02019459754228592,0.005296171642839909
197,0.0015697345370426774,0.017502544447779655,0.0010868038516491652,0.015747621655464172,0.0018160718027502298,0.019380513578653336,0.0044726100750267506,0.002241454552859068,0.020806796848773956,0.001239296281710267,0.016742926090955734,0.0019942752551287413,0.02041018009185791,0.005475027021020651
198,0.0015619151527062058,0.01747770607471466,0.001001850119791925,0.01511442381888628,0.0018142558401450515,0.019372720271348953,0.004378020763397217,0.002077484969049692,0.019879989326000214,0.0011784560047090054,0.01635674014687538,0.001993052661418915,0.02044540084898472,0.005248993635177612
199,0.001597615540958941,0.01767699420452118,0.0010562276002019644,0.015469578094780445,0.0018217302858829498,0.019406910985708237,0.004475573543459177,0.0019841408357024193,0.01943964883685112,0.00118826306425035,0.016437677666544914,0.001964090159162879,0.0202628243714571,0.005136494524776936
200,0.0015508884098380804,0.017445946112275124,0.0010247810278087854,0.015278851613402367,0.0017949294997379184,0.019240133464336395,0.004370599053800106,0.002120783319696784,0.020133478567004204,0.0012982890475541353,0.01728125847876072,0.0019875173456966877,0.020376691594719887,0.005406589712947607
201,0.0015624610241502523,0.017515884712338448,0.0010008313693106174,0.015050375834107399,0.0018149707466363907,0.019361570477485657,0.0043782624416053295,0.002073730109259486,0.019816558808088303,0.0011693499982357025,0.016150014474987984,0.001960535766556859,0.0202326662838459,0.005203616339713335
202,0.0015497456770390272,0.017455678433179855,0.0010215583024546504,0.015302477404475212,0.0018221340142190456,0.019403871148824692,0.004393437877297401,0.002007304225116968,0.019319485872983932,0.0011167611228302121,0.015853408724069595,0.0019501149654388428,0.02013171650469303,0.005074180196970701
203,0.0015788006130605936,0.017534058541059494,0.0009886632906273007,0.014986676163971424,0.0018055993132293224,0.019301805645227432,0.004373063333332539,0.0020158642437309027,0.01945994608104229,0.00117605144623667,0.016431674361228943,0.001949454890564084,0.02017119713127613,0.005141370464116335
204,0.0015430977800861,0.017432620748877525,0.001016757683828473,0.01521381177008152,0.0018071468221023679,0.019316568970680237,0.004367002751678228,0.0020064255222678185,0.019430020824074745,0.0011700036702677608,0.01631704345345497,0.001973230391740799,0.02029336430132389,0.0051496597006917
205,0.0015293076867237687,0.01729764975607395,0.0010050798300653696,0.015098704025149345,0.0018120546592399478,0.01935829408466816,0.00434644240885973,0.0019932196009904146,0.019551504403352737,0.0012129760580137372,0.016689999029040337,0.0019860477186739445,0.020378779619932175,0.005192243028432131
206,0.0015491793164983392,0.017334187403321266,0.0010393806733191013,0.015361344441771507,0.0017962469719350338,0.019230365753173828,0.00438480731099844,0.0020007977727800608,0.019635343924164772,0.0011596123222261667,0.016170235350728035,0.0019577823113650084,0.020178599283099174,0.005118192173540592
207,0.001527162385173142,0.01716952957212925,0.0009787975577637553,0.014915360137820244,0.0017970842309296131,0.01923762634396553,0.00430304417386651,0.0019786881748586893,0.019573500379920006,0.0011961833806708455,0.01628846861422062,0.0019853583071380854,0.0202504713088274,0.005160229746252298
208,0.0015258073108270764,0.017246728762984276,0.0010098714847117662,0.01511463150382042,0.0017956324154511094,0.019228197634220123,0.004331311676651239,0.0020687973592430353,0.019743729382753372,0.0011277911253273487,0.015917520970106125,0.0019394407281652093,0.020058296620845795,0.005136028863489628
209,0.001532086986117065,0.017203768715262413,0.0010045304661616683,0.01504103560000658,0.0017768832622095942,0.019128071144223213,0.004313500598073006,0.00192981434520334,0.019162386655807495,0.0011766396928578615,0.016275782138109207,0.0019194749183952808,0.01990373060107231,0.005025928840041161
